,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Avg_environmental_importance,Married,Avg_Residancy_Altitude,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,Avg_monthly_income_all_years,Last_school_grades,Political_interest_Total_Score,Number_of_valued_Kneset_members,Avg_education_importance
21,-0.8850293134199378,-0.8591221799158819,0.1428571428571428,-0.8850293134199376,2.3044862468801988,-1.4283615246906665,0.6801006883102102,2.6359183852722623,2.4218363578283446,2.640005401090266,0.9892445223721598,0.9728264659312058,2.339315248695534,-0.9930546079363527,0.24750354725900575,2.6164262424025613,0.09265091337467843,2.1560204127536333
22,-0.62149995652453,-0.8568093836642606,-0.7142857142857143,-0.6214999565245308,-0.6060129840447328,0.6999917405768828,-1.29638698696318,-0.582183501295035,-0.6161904621705425,-0.47748572613456425,-0.8063284131412183,0.17837662941448507,-0.27727088108050524,-0.9274252157988805,0.7838889437955507,-0.36895471336721875,-1.0291314458703085,0.0803815288111495
23,-0.9262278776201457,-0.9745755060282993,-0.4285714285714286,-0.9262278776201457,-0.7449899052043424,0.6999917405768828,-1.697005951279723,0.2113274941791697,-0.6235611012019069,0.14740107948175013,-0.8449623918212673,0.41613215058485364,-0.18509335757167547,-0.9970567542063393,-0.8252672458140843,0.30480473109030637,0.09265091337467843,0.6120747893128824
24,-0.5424485001627619,-0.8457998001251292,-1.0,-0.5424485001627626,-0.7491902254697125,0.6999917405768828,1.5354599713679464,-0.3772437677462926,-0.7128338787176769,-0.7635744745114404,-0.8460631894211806,0.24412282672919683,0.6246984266839994,-0.8942389454988823,1.3202743403320958,-0.9526608851649213,0.46657836645634077,-1.7283745607928622
25,-0.877724793879851,-0.9534690610204073,-0.7142857142857143,-0.8777247938798514,-0.6104423109310129,0.6999917405768828,0.027016187990411625,-0.6461997535264598,-0.6294082644293063,-0.5322929076768126,-0.8076259536786906,0.15707773992029583,-0.2433355874937771,-0.9921684227357066,0.7838889437955507,-0.4275372405678064,-0.2812765397069839,0.029825454659434068
26,-0.7029787542968402,-0.8903713082788667,-0.7142857142857143,-0.7029787542968391,-0.6397284513094819,0.6999917405768828,-1.423677993738474,-0.4272895006817418,-0.6234460965536959,-0.5249110821747299,-0.8160953786259488,0.22839116922662672,-0.2043455390830083,-0.9551106228845648,0.7838889437955507,-0.5317867281846029,-1.0291314458703085,-0.5792760467803463
27,-0.18005104515819814,-0.4437588641672381,0.1428571428571428,-0.18005104515819859,0.44658811040870156,-1.4283615246906665,-1.5881585345597564,-0.2880478720871592,0.3560974053783561,-0.18412645562119834,-0.374310245604901,0.271680720973307,-0.7899864688409336,-0.6623573576910531,0.24750354725900575,-0.254705204202402,-1.0291314458703085,-0.30911720263258646
28,-0.7863081172759403,-0.9701588794669324,0.1428571428571428,-0.7863081172759401,-1.4401302444580246,0.6999917405768828,1.185031760316721,-1.4138443362115218,-1.4736830146120334,-1.5465245379935901,-0.9737569891624767,-0.13816177755384906,1.2974300709508426,-0.9765791791489755,0.24750354725900575,-1.5823110312671873,1.2144332726196654,-1.586701521675727
29,-0.7013058469987637,-0.8053018447922723,-0.7142857142857143,-0.7013058469987636,0.34542979853309125,-1.4283615246906665,0.09806936279372314,-0.3742517413508038,0.2542349289142587,-0.24878881089318625,-0.4265260879802871,0.24505708650964464,-0.7894644537028871,-0.9546087408048459,0.7838889437955507,-0.10869067763259599,-0.2812765397069839,-0.2610021429827698
30,-0.6802867227618318,-0.9635873633775945,-1.0,-0.9383665012151039,0.08858329521176832,0.6999917405768828,-0.7061921051926954,-0.15560799721159008,0.05920501491240996,-0.17318588323847783,-0.5488847267259664,0.3115357466166977,-0.8830248013223542,-0.9979132062652429,1.3202743403320958,-0.23149066271273766,-0.2812765397069839,-0.38114228918750337
31,-0.12376685184051273,-0.9576054158823699,-0.7142857142857143,-0.12376685184051561,-1.7566900859551473,0.6999917405768828,0.6855430591462087,-2.131041672136645,-1.8574923430961423,-2.2144422479264625,-0.9968122944418775,-0.5670055435568755,2.1660013714739703,-0.6145971802317873,0.7838889437955507,-2.2739193137894858,0.09265091337467843,-2.1880939297569326
32,-0.7682057584487045,-0.8838551104066814,-1.0,-0.7682057584487045,-0.18271297115308807,0.6999917405768828,0.15158600934770677,-0.07370878689580299,-0.16846439561109425,-0.11662115085354906,-0.6622015231499487,0.3355889553083564,-0.8842052077531186,-0.9725039519263925,1.3202743403320958,-0.10238400122483021,0.8405058195380031,-0.11691052105542847
33,-0.9059165761442777,-0.9065310875351471,1.0,-0.9059165761442778,1.492844356409066,-1.4283615246906665,1.2331060360347064,1.3775024710496009,1.5221517522675165,1.4488474546207413,0.2991769349773168,0.7066372230943216,0.7247815696614659,-0.9952951303816259,-0.28888184927753924,1.4258181266676135,0.46657836645634077,1.2147395215580499
34,-0.44240132039612723,-0.7150048416134878,-0.7142857142857143,-0.4424013203961269,-0.14015843250354884,0.6999917405768828,-1.0968333896432416,-0.3830424096892045,-0.17585484630465198,-0.283942593447007,-0.6455089733323258,0.24231020983295481,-0.7394705584573904,-0.8433068294838245,0.7838889437955507,-0.24608064571343324,0.46657836645634077,-0.012619020336420643
35,-0.39979830910151304,-0.6120907984839778,0.1428571428571428,-0.3997983091015137,0.33264139732639386,-1.4283615246906665,1.9811296720491418,0.4776054908698176,0.36678056466022846,0.40579440237159065,-0.4329652345018591,0.4874536322841023,-1.022905838242786,-0.8185890898870269,0.24750354725900575,0.3682116041189867,-0.2812765397069839,0.12898155131570252
36,-0.5695333478643152,-0.4861827191198683,0.1428571428571428,-0.5695333478643141,2.2405546461681616,-1.4283615246906665,1.315346306445348,2.5582984671050646,2.3540958285580205,2.5366572417178954,0.9295760161335624,0.9574527197532343,2.161696754281059,-0.9063109235996043,0.24750354725900575,2.4938758366337126,1.2144332726196654,1.9732916972185217
37,-0.6802867227618318,-0.5353753683408462,-1.0,-0.5911649824386366,2.0401639744697553,-1.4283615246906665,1.7023593436718956,1.9143567419036362,2.083522367336079,2.0060158419455805,0.7484350382323444,0.8249378083636014,1.5781210659057248,-0.915427057215662,1.3202743403320958,1.975014934648824,1.2144332726196654,1.6808323825095661
38,-0.3918595727174594,-0.6410090104937312,0.1428571428571428,-0.3918595727174583,0.13706388105389852,0.6999917405768828,-0.551991598172743,-0.015108223798271841,0.12244226876937907,-0.028210515318967372,-0.5269119256038224,0.3525380288988271,-1.1041202411133078,-0.8137831289955693,0.24750354725900575,-0.06834967314267379,-1.4030588989519708,-0.1885974809871159
39,-0.9577224183324758,-0.9759451655877114,1.0,-0.9577224183324758,-0.009430059633623165,0.6999917405768828,-1.22079850312987,-0.17034931115568727,-0.029491350247355982,-0.11154052316851257,-0.6445774939068692,0.30715951543918396,-0.9606465556636601,-0.9989750119838552,-0.28888184927753924,-0.09393043531390002,0.09265091337467843,0.020307597675949238
40,-0.9701943591085698,-0.9828340805447813,-1.0,-0.9701943591085698,-0.01704637335912347,0.6999917405768828,-1.578785562564426,-0.4455143402690763,-0.07621926948087743,-0.28857011357919216,-0.594949817658358,0.22261220738517218,-0.7457855423439548,-0.9994613143826622,1.3202743403320958,-0.2460173726404888,1.5883607257013277,0.05969196537733186
41,-0.2851382002395991,-0.5883318950225587,-0.7142857142857143,-0.2851382002395997,0.08745050042322156,0.6999917405768828,-0.3977910911527905,0.0036486715499898584,0.08135661447469346,-0.04103110873008635,-0.54939189535072,0.3579185757342833,-1.0482294532694043,-0.743076425371305,0.7838889437955507,-0.0903939803646622,0.8405058195380031,-0.2648526369305052
42,-0.41291920232172896,-0.8060780693744645,-0.4285714285714286,-0.41291920232172796,-0.7716404543264839,0.6999917405768828,0.04394800836907309,0.19667498020326302,-0.649225699800595,0.14504671372005037,-0.8518803253677282,0.412103361817725,-0.13263816594510106,-0.8263944931210394,-0.8252672458140843,0.3148384350426252,-0.6552039927886463,0.6668615110714123
43,-0.8588863796265971,-0.9202801389872366,-0.4285714285714286,-0.8588863796265971,0.030218243400358565,0.6999917405768828,0.06360101416573381,-0.12308636333400373,-0.021415322841109804,-0.3214954316405813,-0.5746443328429915,0.2508533404369866,-0.7330753764154614,-0.9896374525197161,-0.8252672458140843,-0.36466559794067466,-1.7769863520336333,-0.40005587140146326
44,-0.19348851699576375,-0.677881989131726,-0.4285714285714286,-0.19348851699576397,-0.5291597563714351,0.6999917405768828,-0.9423305286879559,-0.47467557456314297,-0.5326941699918581,-0.5343270910637067,-0.783120476040577,0.21330838754231785,-0.27383754766394347,-0.6732927714817813,-0.8252672458140843,-0.5458381257628014,-0.6552039927886463,-0.5647131000884063
45,-0.6802867227618318,-0.8471667139989701,-0.4285714285714286,-0.6802867227618326,0.3708818245774137,-1.4283615246906665,-0.2502423707101692,-0.5677338231228162,0.2485835639912693,-0.4522092336477402,-0.41360244238289023,0.1831313867972908,-0.46677982372003374,-0.9901006493606498,-0.8252672458140843,-0.5482277605576875,0.09265091337467843,-0.6156655983886833
46,-0.9266540805717141,-0.9101675269115492,-0.4285714285714286,-0.9266540805717141,2.2670831224623904,-1.4283615246906665,0.38923620251963337,2.687329244130007,2.396280372059085,2.623137960896966,0.9542252317801905,0.9829436864536778,2.2306908288342018,-0.9970893136478954,-0.8252672458140843,2.566189418709435,0.09265091337467843,1.9525375829665808
47,-0.9412896069439842,-0.9769576220934832,1.0,-0.9412896069439842,-0.5888974307177225,0.6999917405768828,-1.208099637845874,-0.44956841078396786,-0.5817971853692872,-0.5607059282599229,-0.801273544853326,0.221322989681894,-0.16690533070065625,-0.9980975026619913,-0.28888184927753924,-0.5929113718134388,-1.4030588989519708,-0.7138450716261648
48,-0.7374378807901236,-0.9742363824074425,0.1428571428571428,-0.7374378807901244,-1.5840330752736536,0.6999917405768828,0.2734346452870024,-1.6770321291706203,-1.6390212406127809,-1.8191414168195097,-0.986999094474776,-0.26604850154570925,1.6900417071170306,-0.9648279321168657,0.24750354725900575,-1.8780386697882012,0.09265091337467843,-1.9104536959292613
49,-0.7465514029618943,-0.9023844379581601,1.0,-0.7465514029618938,-0.5850905065074726,0.6999917405768828,0.0019208113577529138,-0.4922736925935739,-0.5846436599690388,-0.5385158144219909,-0.8001403636677296,0.20765922309393603,-0.25752388768044043,-0.9671999598520585,-0.28888184927753924,-0.5308927651604038,-1.7769863520336333,-0.4863102533504794
50,-0.8680574688169373,-0.9478994741461517,1.0,-0.8680574688169369,-0.5595702292747339,0.6999917405768828,0.04394800836907309,0.42804783903154003,-0.1465806505057391,0.3434619298689919,-0.7924607297551205,0.4744401996334613,-0.2679757787570759,-0.9909137967733536,-0.28888184927753924,0.48394185507317955,-0.6552039927886463,0.6971718599614459
51,-0.4551948663076245,-0.6320890119082727,1.0,-0.4551948663076233,0.43332990860365084,-1.4283615246906665,0.12346709336171546,-0.2840107670096807,0.3449762857116621,-0.1383109358002668,-0.3812833877892795,0.2729139672283345,-0.861337120305553,-0.8503762125357543,-0.28888184927753924,-0.17406305478960502,-1.0291314458703085,-0.10311180648700996
52,-0.7970461343094615,-0.9114806648552464,-1.0,-0.7970461343094616,-0.41006818046980054,0.6999917405768828,0.254083993425675,-0.29094557743457494,-0.40081737452375427,-0.1839186865008892,-0.744563848464834,0.2707948013570629,-0.4923819568543794,-0.9788421659361306,1.3202743403320958,-0.06394883148091055,0.46657836645634077,0.37305426149236565
53,-0.5944320240095593,-0.7485066983242172,-0.4285714285714286,-0.5944320240095583,0.23813496003737666,-1.4283615246906665,-1.1863301545018805,-0.021553404880924706,0.21075885242510012,0.003998777380504688,-0.47942356436240674,0.3506842549029805,-1.1417256863277063,-0.9167633256020429,-0.8252672458140843,-0.03073932542366803,-2.1509138051152954,-0.10219618495267058
54,-0.6802867227618318,-0.8471667139989701,-1.0,-0.6802867227618326,-0.9052191127958953,0.6999917405768828,-0.477914884016099,-0.7168009120994421,-0.8999825446995603,-0.5471643892819135,-0.8841756848663144,0.13312598754199567,0.09986996571688557,-0.9940409896443019,1.3202743403320958,-0.34869313106100586,1.96228817878299,0.4083892440517429
55,-0.8384875738340419,-0.9207058880511234,-0.4285714285714286,-0.8384875738340418,-0.22332214955093904,0.6999917405768828,-0.40111698444145616,-0.7166320415672612,-0.2977904239697832,-0.605754124387605,-0.6777556132393998,0.13318387882923632,-0.3905194393135347,-0.9864978707877342,-0.8252672458140843,-0.6013447732714093,-0.6552039927886463,-0.3932001970617253
56,-0.8407094213715774,-0.9928036151668598,1.0,-0.8407094213715769,-1.76878120037781,0.6999917405768828,1.4734774146246323,-0.8821733996511061,-1.6866154533436484,-1.2698876075217016,-0.9972512275873081,0.07494571768566005,1.397199539760676,-0.9868599668760482,-0.28888184927753924,-1.327020200226429,0.8405058195380031,-1.6900910671628104
57,-0.6400791770964669,-0.8041240051787886,-1.0,-0.6400791770964677,-0.02767406236636827,0.6999917405768828,-1.0006848382072713,-0.447154270107863,-0.08584274279860343,-0.25379198709053574,-0.5994472243406674,0.22209086338069062,-0.6925096904568437,-0.9343207096855164,1.3202743403320958,-0.18202247804145957,1.96228817878299,0.2308146151786589
58,-0.832237748716633,-0.8587667883051147,0.1428571428571428,-0.8322377487166331,0.994431309701093,-1.4283615246906665,-1.0324320014172614,0.9591648980500275,1.0211987785931596,0.7917794431113262,-0.05200629503921994,0.6084519711072589,-0.2954315329820627,-0.9854529401477797,0.24750354725900575,0.6244948923379939,-1.4030588989519708,-0.10334606781422773
59,-0.7895728582455115,-0.8899589040185804,0.4285714285714286,-0.7895728582455115,-0.10798247521935968,0.6999917405768828,0.26406167329167207,-0.24399791455128228,-0.12722739717212886,-0.19044640941231786,-0.6326202952875862,0.28507327576377395,-0.8541852417113072,-0.9772793698060275,-2.434423435423719,-0.16841503004471575,-1.0291314458703085,-0.03642165989905303
60,-0.8255663252779964,-0.9612966021458141,-1.0,-0.8255663252779966,-1.155585118837018,0.6999917405768828,1.722012349468556,-1.369559303148241,-1.215969800813235,-1.5624181122029688,-0.9340225389663803,-0.11845387817662456,1.3763996150235946,-0.9842945514267429,1.3202743403320958,-1.6977630723115502,1.5883607257013277,-2.0168082293119287
61,-0.6802867227618318,-0.8471667139989701,-0.4285714285714286,-0.6802867227618326,-0.9038352210123074,0.6999917405768828,0.7629456665915183,-0.5387395642706433,-0.8728747859573387,-0.37159083535363796,-0.883861434511548,0.19261520160880452,0.12073915268951477,-0.9959840262387154,-0.8252672458140843,-0.1429526674975468,-1.0291314458703085,0.6625278021301855
62,-0.8279937709124475,-0.8118992999790873,1.0,-0.8279937709124477,1.8683776339017142,-1.4283615246906665,1.4849668641672955,2.2814631746400096,1.9851899018456405,2.3251180936153224,0.6002568311950316,0.9016124049056151,1.9150238064011968,-0.9847211747710021,-0.28888184927753924,2.362801690479232,0.46657836645634077,2.147334435256184
63,-0.7198295564267871,-0.909456839526637,-0.7142857142857143,-0.7198295564267879,-0.8001043048028396,0.6999917405768828,-0.3170625904188155,0.21056555209934535,-0.6723421309798642,0.13556623401604595,-0.8590945902373613,0.32113933094935976,-0.14124905037773017,-0.9600103714775219,0.7838889437955507,0.29671370473748626,1.5883607257013277,0.6039557887842826
64,-0.24755674122650206,-0.7235384613427701,1.0,-0.2475567412265024,-0.6411847643369997,0.6999917405768828,0.8575824483508221,0.2852312346761672,-0.5211494024685493,0.18520192461617055,-0.8165115619097144,0.4362807843906096,-0.3424189957304111,-0.7154741221268517,-0.28888184927753924,0.30621294227473905,0.09265091337467843,0.4774044241611384
65,-0.6802867227618318,-0.9982410088230358,-1.0,-0.8610852772327832,-1.88146727787449,0.6999917405768828,2.1202124823024326,-2.255389256969425,-1.9857572550990095,-2.3390339720608138,-0.9997791678919544,-0.6970216625748942,2.3510244382117857,-0.9899511160932035,0.24750354725900575,-2.3937755325894914,0.8405058195380031,-2.2773763859108156
66,-0.9620264414454466,-0.9811678096954063,-0.1428571428571429,-0.9620264414454465,-0.26246152351596,0.6999917405768828,-0.27231420798949585,0.3191560978436191,-0.1817757649207328,0.12335801547275871,-0.6923998151403268,0.44543612732069926,-0.8359111786544662,-0.9991603568564634,-1.8980380388871743,0.09562313802844846,-0.6552039927886463,-0.06087027244842735
67,-0.5829355221295105,-0.5990415407954771,-0.7142857142857143,-0.5829355221295112,1.4294687178634913,-1.4283615246906665,1.0592525232180936,0.7283892929123525,1.3718213246523097,0.9183362505635893,0.25145786493718814,0.5516403367351883,0.24986799450493505,-0.9120139259569653,0.7838889437955507,0.8799140533400263,0.8405058195380031,0.8310466466988158
68,-0.8163202185574423,-0.9880783114253588,-0.7142857142857143,-0.8163202185574426,-1.7001581529430216,0.6999917405768828,1.9805249641784763,-1.6319768373123962,-1.7350187188781152,-1.8399494285153137,-0.994328880978189,-0.24263258040752056,1.8265285608996982,-0.9826157468682871,0.7838889437955507,-1.914222268597774,0.8405058195380031,-2.0507004005866447
69,-0.6449268027039062,-0.8551832133855659,0.1428571428571428,-0.6449268027039061,-0.5033796790458344,0.6999917405768828,-1.6661658498757326,-0.08931299312885965,-0.45390627402336525,-0.21630474529330462,-0.7750413915041457,0.3310394993446155,-0.5378955796386392,-0.9360632495896914,0.24750354725900575,-0.213776302798182,0.46657836645634077,-0.3136939230613756
70,-0.105379699990238,-0.5632206751590572,-0.4285714285714286,-0.10537969999024077,-0.2181460297178236,0.6999917405768828,-1.6344186866657422,0.18677067486873808,-0.1618873047981625,0.03892424245869627,-0.6757934456480441,0.40937361999298605,-0.8836970514817739,-0.5983102948843805,-0.8252672458140843,0.01316784078186301,0.09265091337467843,-0.21897806826099975
71,-0.9363594129913952,-0.9667983346232008,-1.0,-0.9363594129913952,-0.14529977830094298,0.6999917405768828,-1.345670678422498,-0.39194659266168197,-0.1816894968382096,-0.2554909310682975,-0.647547110148918,0.23952168306617172,-0.7040992496847158,-0.9977817305605685,1.3202743403320958,-0.19024023881303406,1.2144332726196654,0.1475793954673762
72,-0.19348794602824304,-0.05115239040576214,-0.4285714285714286,-0.1934879460282426,2.1884294547450938,-1.4283615246906665,1.9427307222618213,2.4526987897367576,2.292713709963881,2.4572906134529764,0.8815990265561355,0.9363417286630471,2.0797449818402485,-0.6732923106527142,-0.8252672458140843,2.426395748386722,0.09265091337467843,1.975174754434165
73,-0.3354557875267081,-0.6358549552027203,-1.0,-0.335455787526707,-0.010469627667706996,0.6999917405768828,-0.22968230310750926,-0.21482735974535486,-0.03687536705202244,-0.23163585356909358,-0.5921541057920052,0.29386604696087004,-0.8119430751231747,-0.7778283208356009,1.3202743403320958,-0.27829263462497955,-0.6552039927886463,-0.3885376990819417
74,-0.8129820166131919,-0.9986535482593039,0.1428571428571428,-0.8129820166131921,-1.9004840973746777,0.6999917405768828,1.6821016300045677,-1.2935195000380177,-1.862718717489842,-0.11662115085354906,-0.99992740498238,-0.08559896957033963,1.6198920972908657,-0.981988693377708,0.24750354725900575,-1.5791445167836107,0.46657836645634077,-1.670019240994703
75,-0.6500473150626221,-0.8183340683740516,0.1428571428571428,-0.650047315062622,-0.11547263932939111,0.6999917405768828,0.12044355400838312,0.024907709791355953,-0.09474962331933695,0.05376917872883925,-0.6356411710212642,0.36399131816242414,-0.8854958892798942,-0.9378784392429247,0.24750354725900575,0.10785023724075135,0.09265091337467843,0.2599176298218595
76,-0.5451974047025292,-0.8471667139989701,-0.7142857142857143,-0.5451974047025288,1.0130100243957458,-1.4283615246906665,0.30004179159632755,1.833964099414029,1.1647791847818176,1.72924937199126,-0.039906526120451535,0.8077140719263054,0.8486514008821914,-0.8954975049359705,0.7838889437955507,1.7634568148535557,1.2144332726196654,1.4757701550361984
77,-0.20165734915082079,-0.7195415000443978,0.1428571428571428,-0.20165734915082112,-0.6973841475623846,0.6999917405768828,-1.2226126267418695,0.20219011085623803,-0.582849895780518,0.14774285653400038,-0.832212008982178,0.41362111965348114,-0.23031310918515183,-0.6798525877642316,0.24750354725900575,0.3000707333633587,1.2144332726196654,-0.06087027244842735
